X,Y,Layer,PaperSpace,SubClasses,Linetype,EntityHandle,Text
74.2244,118.3925,Layer 1,,,,,
74.3655,118.816000026168,Layer 1,,,,,
74.5066,119.3805,Layer 1,,,,,
74.6477,119.945000026168,Layer 1,,,,,
74.7888,120.5095,Layer 1,,,,,
74.92995,121.074000026168,Layer 1,,,,,
75.0711,121.638,Layer 1,,,,,
75.2122,122.202000026168,Layer 1,,,,,
75.3533,122.7665,Layer 1,,,,,
75.4944,123.331000026168,Layer 1,,,,,
75.6355,123.8955,Layer 1,,,,,
75.7766,124.460000026168,Layer 1,,,,,
75.9177,125.1655,Layer 1,,,,,
76.0588,125.871000026168,Layer 1,,,,,
76.1999,126.4355,Layer 1,,,,,
76.34105,127.000000026168,Layer 1,,,,,
76.4822,127.5645,Layer 1,,,,,
76.6233,128.129000026168,Layer 1,,,,,
76.7644,128.6935,Layer 1,,,,,
76.9055,129.258000026168,Layer 1,,,,,
77.0466,129.8225,Layer 1,,,,,
77.1877,130.387000026168,Layer 1,,,,,
77.3288,130.9515,Layer 1,,,,,
77.4699,131.516000026168,Layer 1,,,,,
77.611,132.0805,Layer 1,,,,,
77.75215,132.645000026168,Layer 1,,,,,
77.8933,133.2095,Layer 1,,,,,
78.0344,133.774000026168,Layer 1,,,,,
78.1755,134.338,Layer 1,,,,,
78.3166,134.902000026168,Layer 1,,,,,
78.4577,135.4665,Layer 1,,,,,
78.5988,136.031000026168,Layer 1,,,,,
78.7399,136.5955,Layer 1,,,,,
78.88105,137.160000026168,Layer 1,,,,,
79.0222,137.5835,Layer 1,,,,,
79.1633,138.007000026168,Layer 1,,,,,
79.3044,138.5715,Layer 1,,,,,
79.4455,139.136000026168,Layer 1,,,,,
79.5866,139.559,Layer 1,,,,,
79.7277,139.982000026168,Layer 1,,,,,
79.8688,140.5465,Layer 1,,,,,
80.0099,141.111000026168,Layer 1,,,,,
80.151,141.5345,Layer 1,,,,,
80.29215,141.958000026168,Layer 1,,,,,
80.4333,142.3815,Layer 1,,,,,
80.5744,142.805000026168,Layer 1,,,,,
80.7155,143.3695,Layer 1,,,,,
80.8566,143.934000026168,Layer 1,,,,,
80.9977,145.345,Layer 1,,,,,
81.1388,146.756000026168,Layer 1,,,,,
81.2799,148.167,Layer 1,,,,,
81.42105,149.578000026168,Layer 1,,,,,
81.5622,149.86,Layer 1,,,,,
81.7033,150.142000026168,Layer 1,,,,,
81.8444,150.2835,Layer 1,,,,,
82.1266,150.425000026168,Layer 1,,,,,
82.4088,150.2835,Layer 1,,,,,
84.24325,150.142000026168,Layer 1,,,,,
100.7531,115.85245,Layer 1,,,,,
100.894,115.994000026168,Layer 1,,,,,
101.035,116.135,Layer 1,,,,,
101.3175,116.276000026168,Layer 1,,,,,
101.6,116.417,Layer 1,,,,,
101.741,116.558000026168,Layer 1,,,,,
101.882,116.699,Layer 1,,,,,
102.023,116.840000026168,Layer 1,,,,,
102.164,116.981,Layer 1,,,,,
102.3055,117.122000026168,Layer 1,,,,,
102.447,117.2635,Layer 1,,,,,
102.588,117.405000026168,Layer 1,,,,,
102.729,117.546,Layer 1,,,,,
102.87,117.687000026168,Layer 1,,,,,
103.011,117.828,Layer 1,,,,,
103.152,117.969000026168,Layer 1,,,,,
103.293,118.11,Layer 1,,,,,
103.5755,118.251000026168,Layer 1,,,,,
103.858,118.3925,Layer 1,,,,,
103.858,118.3925,Layer 1,,,,,
104.14,118.251000026168,Layer 1,,,,,
104.422,118.11,Layer 1,,,,,
104.563,117.969000026168,Layer 1,,,,,
104.704,117.828,Layer 1,,,,,
104.8455,117.687000026168,Layer 1,,,,,
104.987,117.546,Layer 1,,,,,
105.269,117.405000026168,Layer 1,,,,,
105.551,117.2635,Layer 1,,,,,
105.692,117.122000026168,Layer 1,,,,,
105.833,116.981,Layer 1,,,,,
105.974,116.840000026168,Layer 1,,,,,
106.115,116.699,Layer 1,,,,,
106.3975,116.558000026168,Layer 1,,,,,
106.68,116.417,Layer 1,,,,,
106.821,116.276000026168,Layer 1,,,,,
106.962,116.135,Layer 1,,,,,
107.103,115.994000026168,Layer 1,,,,,
107.244,115.8525,Layer 1,,,,,
107.5265,115.711000026168,Layer 1,,,,,
107.809,115.57,Layer 1,,,,,
107.95,115.429000026168,Layer 1,,,,,
108.091,115.288,Layer 1,,,,,
108.232,115.147000026168,Layer 1,,,,,
108.373,115.006,Layer 1,,,,,
108.6555,114.865000026168,Layer 1,,,,,
108.938,114.7235,Layer 1,,,,,
109.079,114.582000026168,Layer 1,,,,,
109.22,114.441,Layer 1,,,,,
109.361,114.300000026168,Layer 1,,,,,
109.502,114.159,Layer 1,,,,,
109.7845,114.018000026168,Layer 1,,,,,
110.067,113.877,Layer 1,,,,,
110.631,113.736000026168,Layer 1,,,,,
111.195,113.877,Layer 1,,,,,
111.4775,114.018000026168,Layer 1,,,,,
111.76,114.159,Layer 1,,,,,
111.901,114.300000026168,Layer 1,,,,,
112.042,114.441,Layer 1,,,,,
112.3245,114.582000026168,Layer 1,,,,,
112.607,114.441,Layer 1,,,,,
112.748,114.300000026168,Layer 1,,,,,
112.889,114.159,Layer 1,,,,,
113.171,114.018000026168,Layer 1,,,,,
113.453,113.877,Layer 1,,,,,
113.594,113.736000026168,Layer 1,,,,,
113.735,113.595,Layer 1,,,,,
114.2995,113.454000026168,Layer 1,,,,,
114.864,113.595,Layer 1,,,,,
115.1465,113.736000026168,Layer 1,,,,,
115.429,113.877,Layer 1,,,,,
115.57,114.018000026168,Layer 1,,,,,
115.711,114.159,Layer 1,,,,,
115.852,114.300000026168,Layer 1,,,,,
115.993,114.441,Layer 1,,,,,
116.2755,114.582000026168,Layer 1,,,,,
116.558,114.7235,Layer 1,,,,,
116.558,114.7235,Layer 1,,,,,
116.699,114.582000026168,Layer 1,,,,,
116.84,114.441,Layer 1,,,,,
116.981,114.300000026168,Layer 1,,,,,
117.122,114.159,Layer 1,,,,,
117.263,114.018000026168,Layer 1,,,,,
117.404,113.877,Layer 1,,,,,
117.6865,113.736000026168,Layer 1,,,,,
117.969,113.595,Layer 1,,,,,
118.11,113.454000026168,Layer 1,,,,,
118.251,113.3125,Layer 1,,,,,
118.392,113.171000026168,Layer 1,,,,,
118.533,113.03,Layer 1,,,,,
118.674,112.889000026168,Layer 1,,,,,
118.815,112.748,Layer 1,,,,,
118.9565,112.607000026168,Layer 1,,,,,
119.098,112.466,Layer 1,,,,,
119.239,112.325000026168,Layer 1,,,,,
119.38,112.1835,Layer 1,,,,,
119.521,112.042000026168,Layer 1,,,,,
119.662,111.901,Layer 1,,,,,
119.803,111.760000026168,Layer 1,,,,,
119.944,111.619,Layer 1,,,,,
120.0855,111.478000026168,Layer 1,,,,,
120.227,111.337,Layer 1,,,,,
120.368,111.196000026168,Layer 1,,,,,
120.509,111.055,Layer 1,,,,,
120.65,110.914000026168,Layer 1,,,,,
120.791,110.7725,Layer 1,,,,,
121.6375,110.631000026168,Layer 1,,,,,
122.484,110.7725,Layer 1,,,,,
123.0485,110.914000026168,Layer 1,,,,,
123.613,111.055,Layer 1,,,,,
124.1775,111.196000026168,Layer 1,,,,,
124.742,111.337,Layer 1,,,,,
125.3065,111.478000026168,Layer 1,,,,,
125.871,111.619,Layer 1,,,,,
126.2945,111.760000026168,Layer 1,,,,,
126.718,111.901,Layer 1,,,,,
127.2825,112.042000026168,Layer 1,,,,,
127.847,112.1835,Layer 1,,,,,
128.411,112.325000026168,Layer 1,,,,,
128.975,112.466,Layer 1,,,,,
129.5395,112.607000026168,Layer 1,,,,,
130.104,112.748,Layer 1,,,,,
130.6685,112.889000026168,Layer 1,,,,,
131.233,112.607,Layer 1,,,,,
131.374,112.325000026168,Layer 1,,,,,
131.515,112.0425,Layer 1,,,,,
131.6565,111.760000026168,Layer 1,,,,,
131.798,111.478,Layer 1,,,,,
131.939,111.196000026168,Layer 1,,,,,
132.08,110.9135,Layer 1,,,,,
132.221,110.631000026168,Layer 1,,,,,
132.362,110.349,Layer 1,,,,,
132.503,110.067000026168,Layer 1,,,,,
132.644,109.926,Layer 1,,,,,
132.7855,109.785000026168,Layer 1,,,,,
132.927,109.5025,Layer 1,,,,,
133.068,109.220000026168,Layer 1,,,,,
133.209,108.938,Layer 1,,,,,
133.35,108.656000026168,Layer 1,,,,,
133.491,108.3735,Layer 1,,,,,
133.632,108.091000026168,Layer 1,,,,,
133.773,107.809,Layer 1,,,,,
133.914,107.527000026168,Layer 1,,,,,
134.055,107.2445,Layer 1,,,,,
134.1965,106.962000026168,Layer 1,,,,,
134.338,106.68,Layer 1,,,,,
134.479,106.398000026168,Layer 1,,,,,
134.62,106.116,Layer 1,,,,,
134.761,105.834000026168,Layer 1,,,,,
134.902,105.5515,Layer 1,,,,,
135.043,105.269000026168,Layer 1,,,,,
135.184,104.987,Layer 1,,,,,
135.3255,104.705000026168,Layer 1,,,,,
135.467,104.4225,Layer 1,,,,,
135.608,104.140000026168,Layer 1,,,,,
135.749,103.858,Layer 1,,,,,
135.89,103.576000026168,Layer 1,,,,,
136.031,103.435,Layer 1,,,,,
136.172,103.294000026168,Layer 1,,,,,
136.313,102.8705,Layer 1,,,,,
136.454,102.447000026168,Layer 1,,,,,
136.595,101.8825,Layer 1,,,,,
136.7365,101.318000026168,Layer 1,,,,,
136.878,100.8945,Layer 1,,,,,
137.019,100.471000026168,Layer 1,,,,,
137.16,100.04785,Layer 1,,,,,
137.301,99.624700026168,Layer 1,,,,,
137.442,99.06025,Layer 1,,,,,
137.583,98.495800026168,Layer 1,,,,,
137.724,98.0725,Layer 1,,,,,
137.8655,97.649200026168,Layer 1,,,,,
138.007,97.08475,Layer 1,,,,,
138.148,96.520300026168,Layer 1,,,,,
137.301,96.520300026168,Layer 1,,,,,
136.313,96.3792,Layer 1,,,,,
135.4665,96.238100026168,Layer 1,,,,,
134.62,96.09695,Layer 1,,,,,
134.479,95.955800026168,Layer 1,,,,,
134.338,95.6736,Layer 1,,,,,
134.1965,95.391400026168,Layer 1,,,,,
134.055,95.2503,Layer 1,,,,,
133.914,95.109200026168,Layer 1,,,,,
133.773,94.96805,Layer 1,,,,,
133.632,94.826900026168,Layer 1,,,,,
133.491,94.6858,Layer 1,,,,,
133.35,94.544700026168,Layer 1,,,,,
133.209,94.4036,Layer 1,,,,,
133.068,94.262500026168,Layer 1,,,,,
132.927,94.1214,Layer 1,,,,,
132.6445,93.980300026168,Layer 1,,,,,
132.362,93.8392,Layer 1,,,,,
132.221,93.698100026168,Layer 1,,,,,
132.08,93.55695,Layer 1,,,,,
131.939,93.415800026168,Layer 1,,,,,
131.798,93.2747,Layer 1,,,,,
131.6565,93.133600026168,Layer 1,,,,,
131.515,92.9925,Layer 1,,,,,
131.233,92.851400026168,Layer 1,,,,,
130.951,92.7103,Layer 1,,,,,
130.81,92.569200026168,Layer 1,,,,,
130.669,92.42805,Layer 1,,,,,
130.528,92.286900026168,Layer 1,,,,,
130.387,92.1458,Layer 1,,,,,
130.1045,92.004700026168,Layer 1,,,,,
129.822,91.8636,Layer 1,,,,,
129.681,91.722500026168,Layer 1,,,,,
129.54,91.5814,Layer 1,,,,,
129.399,91.440300026168,Layer 1,,,,,
129.258,91.2992,Layer 1,,,,,
129.1165,91.158100026168,Layer 1,,,,,
128.975,91.01695,Layer 1,,,,,
128.693,90.875800026168,Layer 1,,,,,
128.411,90.7347,Layer 1,,,,,
128.27,90.593600026168,Layer 1,,,,,
128.129,90.4525,Layer 1,,,,,
127.8465,90.311400026168,Layer 1,,,,,
127.564,90.1703,Layer 1,,,,,
127.282,90.029200026168,Layer 1,,,,,
127.0,89.88805,Layer 1,,,,,
126.7175,89.746900026168,Layer 1,,,,,
126.435,89.6058,Layer 1,,,,,
126.153,89.464700026168,Layer 1,,,,,
125.871,89.3236,Layer 1,,,,,
125.589,89.182500026168,Layer 1,,,,,
125.307,89.0414,Layer 1,,,,,
125.0245,88.900300026168,Layer 1,,,,,
124.742,88.7592,Layer 1,,,,,
124.46,88.618100026168,Layer 1,,,,,
124.178,88.47695,Layer 1,,,,,
123.8955,88.335800026168,Layer 1,,,,,
123.613,88.1947,Layer 1,,,,,
123.331,88.053600026168,Layer 1,,,,,
123.049,87.9125,Layer 1,,,,,
122.7665,87.771400026168,Layer 1,,,,,
122.484,87.6303,Layer 1,,,,,
122.202,87.489200026168,Layer 1,,,,,
121.92,87.34805,Layer 1,,,,,
121.6375,87.206900026168,Layer 1,,,,,
121.355,87.0658,Layer 1,,,,,
121.214,86.924700026168,Layer 1,,,,,
121.073,87.0658,Layer 1,,,,,
120.65,87.206900026168,Layer 1,,,,,
120.227,87.34805,Layer 1,,,,,
119.6625,87.489200026168,Layer 1,,,,,
119.098,87.6303,Layer 1,,,,,
118.6745,87.771400026168,Layer 1,,,,,
118.251,87.9125,Layer 1,,,,,
117.5455,88.053600026168,Layer 1,,,,,
116.84,88.1947,Layer 1,,,,,
116.5575,88.335800026168,Layer 1,,,,,
116.275,88.47695,Layer 1,,,,,
115.711,88.618100026168,Layer 1,,,,,
115.147,88.7592,Layer 1,,,,,
114.7235,88.900300026168,Layer 1,,,,,
114.3,89.0414,Layer 1,,,,,
113.7355,89.182500026168,Layer 1,,,,,
113.171,89.3236,Layer 1,,,,,
112.7475,89.464700026168,Layer 1,,,,,
112.324,89.6058,Layer 1,,,,,
111.7595,89.746900026168,Layer 1,,,,,
111.195,89.88805,Layer 1,,,,,
110.772,90.029200026168,Layer 1,,,,,
110.349,90.1703,Layer 1,,,,,
109.7845,90.311400026168,Layer 1,,,,,
109.22,90.4525,Layer 1,,,,,
108.7965,90.593600026168,Layer 1,,,,,
108.373,90.7347,Layer 1,,,,,
107.95,90.875800026168,Layer 1,,,,,
107.527,91.01695,Layer 1,,,,,
106.9625,91.158100026168,Layer 1,,,,,
106.398,91.2992,Layer 1,,,,,
105.9745,91.440300026168,Layer 1,,,,,
105.551,91.5814,Layer 1,,,,,
104.9865,91.722500026168,Layer 1,,,,,
104.422,91.8636,Layer 1,,,,,
103.9985,92.004700026168,Layer 1,,,,,
103.575,92.1458,Layer 1,,,,,
103.011,92.286900026168,Layer 1,,,,,
102.447,92.42805,Layer 1,,,,,
102.0235,92.569200026168,Layer 1,,,,,
101.6,92.7103,Layer 1,,,,,
101.459,92.851400026168,Layer 1,,,,,
101.318,92.9925,Layer 1,,,,,
101.1765,93.133600026168,Layer 1,,,,,
101.035,93.2747,Layer 1,,,,,
100.894,93.415800026168,Layer 1,,,,,
100.753,93.69805,Layer 1,,,,,
100.612,93.980300026168,Layer 1,,,,,
100.471,94.1214,Layer 1,,,,,
100.33,94.262500026168,Layer 1,,,,,
100.189,94.4036,Layer 1,,,,,
100.0478,94.544700026168,Layer 1,,,,,
99.9066,94.6858,Layer 1,,,,,
99.7655,94.826900026168,Layer 1,,,,,
99.6244,94.96805,Layer 1,,,,,
99.48325,95.109200026168,Layer 1,,,,,
99.3421,95.2503,Layer 1,,,,,
98.9188,95.391400026168,Layer 1,,,,,
98.4955,95.2503,Layer 1,,,,,
97.93105,95.109200026168,Layer 1,,,,,
97.3666,94.96805,Layer 1,,,,,
96.51995,94.826900026168,Layer 1,,,,,
95.6733,94.6858,Layer 1,,,,,
95.39105,94.544700026168,Layer 1,,,,,
95.1088,95.10915,Layer 1,,,,,
94.9677,95.673600026168,Layer 1,,,,,
94.8266,96.23805,Layer 1,,,,,
94.6855,96.802500026168,Layer 1,,,,,
94.5444,97.36695,Layer 1,,,,,
94.40325,97.931400026168,Layer 1,,,,,
94.2621,98.3547,Layer 1,,,,,
94.121,98.778000026168,Layer 1,,,,,
93.9799,98.91915,Layer 1,,,,,
93.8388,99.060300026168,Layer 1,,,,,
93.6977,99.3425,Layer 1,,,,,
93.5566,99.624700026168,Layer 1,,,,,
93.4155,99.90685,Layer 1,,,,,
93.2744,100.189000026168,Layer 1,,,,,
93.1333,100.4715,Layer 1,,,,,
92.99215,100.754000026168,Layer 1,,,,,
92.851,100.895,Layer 1,,,,,
92.7099,101.036000026168,Layer 1,,,,,
92.5688,101.318,Layer 1,,,,,
92.4277,101.600000026168,Layer 1,,,,,
92.2866,101.8825,Layer 1,,,,,
92.1455,102.165000026168,Layer 1,,,,,
92.0044,102.306,Layer 1,,,,,
91.86325,102.447000026168,Layer 1,,,,,
91.7221,102.729,Layer 1,,,,,
91.581,103.011000026168,Layer 1,,,,,
91.4399,103.2935,Layer 1,,,,,
91.2988,103.576000026168,Layer 1,,,,,
91.1577,103.858,Layer 1,,,,,
91.0166,104.140000026168,Layer 1,,,,,
90.8755,104.281,Layer 1,,,,,
90.7344,104.422000026168,Layer 1,,,,,
90.5933,104.8455,Layer 1,,,,,
90.7344,105.269000026168,Layer 1,,,,,
90.8755,105.8335,Layer 1,,,,,
91.0166,106.398000026168,Layer 1,,,,,
91.1577,106.539,Layer 1,,,,,
91.2988,106.680000026168,Layer 1,,,,,
91.4399,106.821,Layer 1,,,,,
91.581,106.962000026168,Layer 1,,,,,
91.7221,107.1035,Layer 1,,,,,
92.00435,107.245000026168,Layer 1,,,,,
92.2866,107.386,Layer 1,,,,,
92.4277,107.527000026168,Layer 1,,,,,
92.5688,107.668,Layer 1,,,,,
92.7099,107.809000026168,Layer 1,,,,,
92.851,107.95,Layer 1,,,,,
93.13325,108.091000026168,Layer 1,,,,,
93.4155,108.2325,Layer 1,,,,,
93.5566,108.374000026168,Layer 1,,,,,
93.6977,108.515,Layer 1,,,,,
93.8388,108.656000026168,Layer 1,,,,,
93.9799,108.797,Layer 1,,,,,
94.121,108.938000026168,Layer 1,,,,,
94.2621,109.079,Layer 1,,,,,
94.40325,109.220000026168,Layer 1,,,,,
94.5444,109.361,Layer 1,,,,,
94.6855,109.502000026168,Layer 1,,,,,
94.8266,109.6435,Layer 1,,,,,
94.9677,109.785000026168,Layer 1,,,,,
95.1088,109.926,Layer 1,,,,,
95.2499,110.067000026168,Layer 1,,,,,
95.391,110.208,Layer 1,,,,,
95.53215,110.349000026168,Layer 1,,,,,
95.6733,110.49,Layer 1,,,,,
95.8144,110.631000026168,Layer 1,,,,,
95.9555,110.7725,Layer 1,,,,,
96.0966,110.914000026168,Layer 1,,,,,
96.2377,111.055,Layer 1,,,,,
96.3788,111.196000026168,Layer 1,,,,,
96.5199,111.478,Layer 1,,,,,
96.661,111.760000026168,Layer 1,,,,,
96.8021,111.901,Layer 1,,,,,
96.94325,112.042000026168,Layer 1,,,,,
97.0844,112.1835,Layer 1,,,,,
97.2255,112.325000026168,Layer 1,,,,,
97.3666,112.466,Layer 1,,,,,
97.5077,112.607000026168,Layer 1,,,,,
97.6488,112.748,Layer 1,,,,,
97.7899,112.889000026168,Layer 1,,,,,
97.931,113.03,Layer 1,,,,,
98.07215,113.171000026168,Layer 1,,,,,
98.2133,113.3125,Layer 1,,,,,
98.3544,113.454000026168,Layer 1,,,,,
98.4955,113.595,Layer 1,,,,,
98.6366,113.736000026168,Layer 1,,,,,
98.7777,113.877,Layer 1,,,,,
98.9188,114.018000026168,Layer 1,,,,,
99.0599,114.159,Layer 1,,,,,
99.201,114.300000026168,Layer 1,,,,,
99.3421,114.441,Layer 1,,,,,
99.48325,114.582000026168,Layer 1,,,,,
99.6244,114.7235,Layer 1,,,,,
99.7655,114.865000026168,Layer 1,,,,,
99.9066,115.006,Layer 1,,,,,
100.0478,115.147000026168,Layer 1,,,,,
100.189,115.288,Layer 1,,,,,
100.33,115.429000026168,Layer 1,,,,,
100.6121,115.56995,Layer 1,,,,,
134.902,94.6858,Layer 1,,,,,
135.043,94.826900026168,Layer 1,,,,,
135.184,94.96805,Layer 1,,,,,
135.3255,95.109200026168,Layer 1,,,,,
135.467,95.2503,Layer 1,,,,,
136.031,95.391400026168,Layer 1,,,,,
136.595,95.5325,Layer 1,,,,,
138.2885,95.673600026168,Layer 1,,,,,
139.982,95.8147,Layer 1,,,,,
140.6875,95.955800026168,Layer 1,,,,,
141.393,96.09695,Layer 1,,,,,
142.0985,96.238100026168,Layer 1,,,,,
142.804,96.3792,Layer 1,,,,,
143.5095,96.520300026168,Layer 1,,,,,
144.215,96.6614,Layer 1,,,,,
144.921,96.802500026168,Layer 1,,,,,
145.627,96.9436,Layer 1,,,,,
146.897,97.084700026168,Layer 1,,,,,
148.167,97.2258,Layer 1,,,,,
148.449,97.366900026168,Layer 1,,,,,
148.731,97.2258,Layer 1,,,,,
150.142,97.084700026168,Layer 1,,,,,
151.553,97.2258,Layer 1,,,,,
152.2585,97.366900026168,Layer 1,,,,,
152.964,97.50805,Layer 1,,,,,
153.3875,97.649200026168,Layer 1,,,,,
153.811,97.7903,Layer 1,,,,,
154.2345,97.931400026168,Layer 1,,,,,
154.658,98.0725,Layer 1,,,,,
155.081,98.213600026168,Layer 1,,,,,
155.504,98.3547,Layer 1,,,,,
155.7865,98.495800026168,Layer 1,,,,,
156.069,98.6369,Layer 1,,,,,
156.492,98.778000026168,Layer 1,,,,,
156.915,98.91915,Layer 1,,,,,
157.3385,99.060300026168,Layer 1,,,,,
157.762,99.2014,Layer 1,,,,,
158.1855,99.342500026168,Layer 1,,,,,
158.609,99.4836,Layer 1,,,,,
159.1735,99.624700026168,Layer 1,,,,,
159.738,99.7658,Layer 1,,,,,
160.4435,99.906900026168,Layer 1,,,,,
161.149,99.4836,Layer 1,,,,,
161.29,99.060300026168,Layer 1,,,,,
161.431,98.63695,Layer 1,,,,,
161.572,98.213600026168,Layer 1,,,,,
161.713,97.79025,Layer 1,,,,,
161.854,97.366900026168,Layer 1,,,,,
161.995,97.0847,Layer 1,,,,,
161.854,96.802500026168,Layer 1,,,,,
161.713,96.5203,Layer 1,,,,,
161.572,96.238100026168,Layer 1,,,,,
161.431,96.09695,Layer 1,,,,,
161.29,95.955800026168,Layer 1,,,,,
161.149,95.6736,Layer 1,,,,,
161.008,95.391400026168,Layer 1,,,,,
160.867,95.2503,Layer 1,,,,,
160.7255,95.109200026168,Layer 1,,,,,
160.584,94.82695,Layer 1,,,,,
160.443,94.544700026168,Layer 1,,,,,
160.302,94.2625,Layer 1,,,,,
160.161,93.980300026168,Layer 1,,,,,
160.02,93.69805,Layer 1,,,,,
159.879,93.415800026168,Layer 1,,,,,
159.738,92.85135,Layer 1,,,,,
159.5965,92.286900026168,Layer 1,,,,,
159.455,90.02915,Layer 1,,,,,
159.5965,87.771400026168,Layer 1,,,,,
159.738,87.20695,Layer 1,,,,,
159.879,86.642500026168,Layer 1,,,,,
160.02,86.21915,Layer 1,,,,,
160.161,85.795800026168,Layer 1,,,,,
160.302,85.5136,Layer 1,,,,,
160.443,85.231400026168,Layer 1,,,,,
160.584,84.94915,Layer 1,,,,,
160.7255,84.666900026168,Layer 1,,,,,
160.867,84.3847,Layer 1,,,,,
161.008,84.102500026168,Layer 1,,,,,
161.149,83.8203,Layer 1,,,,,
161.29,83.538100026168,Layer 1,,,,,
161.431,83.39695,Layer 1,,,,,
161.572,83.255800026168,Layer 1,,,,,
161.713,82.9736,Layer 1,,,,,
161.854,82.691400026168,Layer 1,,,,,
161.995,82.5503,Layer 1,,,,,
162.1365,82.409200026168,Layer 1,,,,,
162.278,82.12695,Layer 1,,,,,
162.419,81.844700026168,Layer 1,,,,,
162.56,81.7036,Layer 1,,,,,
162.701,81.562500026168,Layer 1,,,,,
162.842,81.4214,Layer 1,,,,,
162.983,81.280300026168,Layer 1,,,,,
163.124,80.99805,Layer 1,,,,,
163.2655,80.715800026168,Layer 1,,,,,
163.407,80.5747,Layer 1,,,,,
163.548,80.433600026168,Layer 1,,,,,
163.689,80.2925,Layer 1,,,,,
163.83,80.151400026168,Layer 1,,,,,
163.971,80.0103,Layer 1,,,,,
164.112,79.869200026168,Layer 1,,,,,
164.253,79.58695,Layer 1,,,,,
164.394,79.304700026168,Layer 1,,,,,
164.535,79.1636,Layer 1,,,,,
164.6765,79.022500026168,Layer 1,,,,,
164.818,78.8814,Layer 1,,,,,
164.959,78.740300026168,Layer 1,,,,,
165.1,78.5992,Layer 1,,,,,
165.241,78.458100026168,Layer 1,,,,,
165.382,78.03475,Layer 1,,,,,
165.523,77.611400026168,Layer 1,,,,,
165.664,77.04695,Layer 1,,,,,
165.8055,76.482500026168,Layer 1,,,,,
165.947,74.50695,Layer 1,,,,,
166.088,72.531400026168,Layer 1,,,,,
166.229,71.96695,Layer 1,,,,,
166.37,71.402500026168,Layer 1,,,,,
166.511,71.1203,Layer 1,,,,,
166.652,70.838100026168,Layer 1,,,,,
166.793,70.55585,Layer 1,,,,,
166.934,70.273600026168,Layer 1,,,,,
167.075,70.1325,Layer 1,,,,,
167.2165,69.991400026168,Layer 1,,,,,
167.358,69.8503,Layer 1,,,,,
167.2165,69.709200026168,Layer 1,,,,,
167.075,69.5681,Layer 1,,,,,
166.934,69.427000026168,Layer 1,,,,,
166.793,69.28585,Layer 1,,,,,
166.652,69.144700026168,Layer 1,,,,,
166.511,69.0036,Layer 1,,,,,
166.37,68.862500026168,Layer 1,,,,,
166.229,68.7214,Layer 1,,,,,
166.088,68.580300026168,Layer 1,,,,,
165.947,68.4392,Layer 1,,,,,
165.8055,68.298100026168,Layer 1,,,,,
165.664,68.157,Layer 1,,,,,
165.523,68.015900026168,Layer 1,,,,,
165.382,67.87475,Layer 1,,,,,
165.241,67.733600026168,Layer 1,,,,,
165.1,67.5925,Layer 1,,,,,
164.959,67.451400026168,Layer 1,,,,,
164.818,67.3103,Layer 1,,,,,
164.6765,67.169200026168,Layer 1,,,,,
164.535,67.0281,Layer 1,,,,,
164.112,66.887000026168,Layer 1,,,,,
163.689,66.74585,Layer 1,,,,,
163.4065,66.604700026168,Layer 1,,,,,
163.124,66.4636,Layer 1,,,,,
162.701,66.322500026168,Layer 1,,,,,
162.278,66.1814,Layer 1,,,,,
161.8545,66.040300026168,Layer 1,,,,,
161.431,65.8992,Layer 1,,,,,
160.8665,65.758100026168,Layer 1,,,,,
160.302,65.617,Layer 1,,,,,
159.7375,65.475900026168,Layer 1,,,,,
159.173,65.33475,Layer 1,,,,,
156.633,65.193600026168,Layer 1,,,,,
154.093,64.9114,Layer 1,,,,,
153.952,64.629200026168,Layer 1,,,,,
153.811,64.4881,Layer 1,,,,,
153.67,64.347000026168,Layer 1,,,,,
153.529,64.20585,Layer 1,,,,,
153.388,64.064700026168,Layer 1,,,,,
153.247,63.9236,Layer 1,,,,,
153.1055,63.782500026168,Layer 1,,,,,
152.964,63.6414,Layer 1,,,,,
152.823,63.500300026168,Layer 1,,,,,
152.682,63.3592,Layer 1,,,,,
152.541,63.218100026168,Layer 1,,,,,
152.4,62.93585,Layer 1,,,,,
152.259,62.653600026168,Layer 1,,,,,
152.118,62.5125,Layer 1,,,,,
151.9765,62.371400026168,Layer 1,,,,,
151.835,62.2303,Layer 1,,,,,
151.694,62.089200026168,Layer 1,,,,,
151.553,61.9481,Layer 1,,,,,
151.412,61.807000026168,Layer 1,,,,,
151.271,61.66585,Layer 1,,,,,
151.13,61.524700026168,Layer 1,,,,,
150.989,61.2425,Layer 1,,,,,
150.848,60.960300026168,Layer 1,,,,,
150.707,60.8192,Layer 1,,,,,
150.5655,60.678100026168,Layer 1,,,,,
150.424,60.537,Layer 1,,,,,
150.283,60.395900026168,Layer 1,,,,,
150.142,60.25475,Layer 1,,,,,
150.001,60.113600026168,Layer 1,,,,,
149.86,59.8314,Layer 1,,,,,
149.719,59.549200026168,Layer 1,,,,,
149.578,59.26695,Layer 1,,,,,
149.4365,58.984700026168,Layer 1,,,,,
149.295,58.8436,Layer 1,,,,,
149.154,58.702500026168,Layer 1,,,,,
149.013,58.4203,Layer 1,,,,,
148.872,58.138100026168,Layer 1,,,,,
148.731,57.85585,Layer 1,,,,,
148.59,57.573600026168,Layer 1,,,,,
148.449,57.4325,Layer 1,,,,,
